Time,Mid,Symbol
2018-09-21 16:42:26,1.1740750000000002,EURUSD
2018-09-21 16:42:27,1.17407,EURUSD
2018-09-21 16:42:28,1.17409,EURUSD
2018-09-21 16:42:31,1.1741000000000001,EURUSD
2018-09-21 16:42:44,1.1741000000000001,EURUSD
2018-09-21 16:42:46,1.17411,EURUSD
2018-09-21 16:42:54,1.1741000000000001,EURUSD
2018-09-21 16:42:55,1.17409,EURUSD
2018-09-21 16:42:56,1.17409,EURUSD
2018-09-21 16:42:58,1.1741000000000001,EURUSD
2018-09-21 16:42:59,1.17409,EURUSD
2018-09-21 16:43:01,1.17408,EURUSD
2018-09-21 16:43:04,1.17407,EURUSD
2018-09-21 16:43:06,1.1740599999999999,EURUSD
2018-09-21 16:43:11,1.1740300000000001,EURUSD
2018-09-21 16:43:13,1.1740149999999998,EURUSD
2018-09-21 16:43:14,1.17402,EURUSD
2018-09-21 16:43:17,1.174,EURUSD
2018-09-21 16:43:18,1.17401,EURUSD
2018-09-21 16:43:20,1.174055,EURUSD
2018-09-21 16:43:21,1.17407,EURUSD
2018-09-21 16:43:23,1.1740599999999999,EURUSD
2018-09-21 16:43:27,1.17408,EURUSD
2018-09-21 16:43:28,1.17411,EURUSD
2018-09-21 16:43:29,1.17413,EURUSD
2018-09-21 16:43:41,1.17413,EURUSD
2018-09-21 16:43:43,1.17411,EURUSD
2018-09-21 16:43:50,1.1741199999999998,EURUSD
2018-09-21 16:43:51,1.17413,EURUSD
2018-09-21 16:43:55,1.1741199999999998,EURUSD
2018-09-21 16:43:56,1.17411,EURUSD
2018-09-21 16:43:57,1.1741199999999998,EURUSD
2018-09-21 16:44:00,1.17409,EURUSD
2018-09-21 16:44:02,1.17409,EURUSD
2018-09-21 16:44:04,1.1741000000000001,EURUSD
2018-09-21 16:44:19,1.17409,EURUSD
2018-09-21 16:44:23,1.17411,EURUSD
2018-09-21 16:44:25,1.1741199999999998,EURUSD
2018-09-21 16:44:31,1.17415,EURUSD
2018-09-21 16:44:34,1.17415,EURUSD
2018-09-21 16:44:35,1.174215,EURUSD
2018-09-21 16:44:36,1.174185,EURUSD
2018-09-21 16:44:37,1.174175,EURUSD
2018-09-21 16:44:40,1.174185,EURUSD
2018-09-21 16:44:41,1.174175,EURUSD
2018-09-21 16:44:46,1.1741700000000002,EURUSD
2018-09-21 16:44:47,1.1741700000000002,EURUSD
2018-09-21 16:44:56,1.1741700000000002,EURUSD
2018-09-21 16:44:58,1.17421,EURUSD
2018-09-21 16:44:59,1.1742050000000002,EURUSD
2018-09-21 16:45:00,1.17421,EURUSD
2018-09-21 16:45:01,1.17422,EURUSD
2018-09-21 16:45:03,1.17423,EURUSD
2018-09-21 16:45:04,1.1742400000000002,EURUSD
2018-09-21 16:45:05,1.174255,EURUSD
2018-09-21 16:45:07,1.17425,EURUSD
2018-09-21 16:45:09,1.1742400000000002,EURUSD
2018-09-21 16:45:11,1.17423,EURUSD
2018-09-21 16:45:12,1.174235,EURUSD
2018-09-21 16:45:15,1.17423,EURUSD
2018-09-21 16:45:31,1.1741700000000002,EURUSD
2018-09-21 16:45:54,1.17413,EURUSD
2018-09-21 16:46:01,1.17411,EURUSD
2018-09-21 16:46:34,1.174115,EURUSD
2018-09-21 16:46:35,1.1741199999999998,EURUSD
2018-09-21 16:46:37,1.174115,EURUSD
2018-09-21 16:46:39,1.1740849999999998,EURUSD
2018-09-21 16:46:43,1.1740750000000002,EURUSD
2018-09-21 16:46:44,1.1741199999999998,EURUSD
2018-09-21 16:46:45,1.174115,EURUSD
2018-09-21 16:46:47,1.17413,EURUSD
2018-09-21 16:46:50,1.1741350000000002,EURUSD
2018-09-21 16:46:52,1.1741700000000002,EURUSD
2018-09-21 16:46:53,1.174175,EURUSD
2018-09-21 16:46:58,1.17422,EURUSD
2018-09-21 16:47:00,1.1742400000000002,EURUSD
2018-09-21 16:47:02,1.1742650000000001,EURUSD
2018-09-21 16:47:09,1.174245,EURUSD
2018-09-21 16:47:10,1.17426,EURUSD
2018-09-21 16:47:11,1.174255,EURUSD
2018-09-21 16:47:12,1.174255,EURUSD
2018-09-21 16:47:13,1.1742650000000001,EURUSD
2018-09-21 16:47:17,1.174255,EURUSD
2018-09-21 16:47:18,1.174245,EURUSD
2018-09-21 16:47:19,1.174235,EURUSD
2018-09-21 16:47:20,1.17424,EURUSD
2018-09-21 16:47:24,1.174235,EURUSD
2018-09-21 16:47:31,1.1742400000000002,EURUSD
2018-09-21 16:47:33,1.17422,EURUSD
2018-09-21 16:47:36,1.17425,EURUSD
2018-09-21 16:47:38,1.174235,EURUSD
2018-09-21 16:47:39,1.174245,EURUSD
2018-09-21 16:47:40,1.174245,EURUSD
2018-09-21 16:47:42,1.174255,EURUSD
2018-09-21 16:47:49,1.174245,EURUSD
2018-09-21 16:47:50,1.174235,EURUSD
2018-09-21 16:47:51,1.17425,EURUSD
2018-09-21 16:47:52,1.1742599999999999,EURUSD
2018-09-21 16:47:53,1.1742650000000001,EURUSD
2018-09-21 16:48:10,1.17427,EURUSD
2018-09-21 16:48:14,1.1742650000000001,EURUSD
2018-09-21 16:48:16,1.17427,EURUSD
2018-09-21 16:48:18,1.174325,EURUSD
2018-09-21 16:48:20,1.1743350000000001,EURUSD
2018-09-21 16:48:27,1.17432,EURUSD
2018-09-21 16:48:28,1.174325,EURUSD
2018-09-21 16:48:30,1.1743199999999998,EURUSD
2018-09-21 16:48:33,1.174325,EURUSD
2018-09-21 16:48:39,1.1743199999999998,EURUSD
2018-09-21 16:48:49,1.174325,EURUSD
2018-09-21 16:48:51,1.1743100000000002,EURUSD
2018-09-21 16:48:52,1.174305,EURUSD
2018-09-21 16:48:54,1.1743100000000002,EURUSD
